method,scenario_id,scenario,rep,N,n_X,sigma_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_oracleZ,2,N4000_nX10_sx0.7,65,4000,10,0.700000,1.842967,1.280970,1.280970,0.561997,0.561997,1.737473,1.353629,1.161707,0.575765,0.383844,0.105495,-0.072659,0.119263,-0.013768,0.178153,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,66,4000,10,0.700000,1.573537,1.160884,1.160884,0.412652,0.412652,1.728003,1.344257,1.152384,0.575619,0.383746,-0.154466,-0.183373,0.008500,-0.162966,0.028907,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,67,4000,10,0.700000,1.807690,1.305197,1.305197,0.502494,0.502494,1.737710,1.353848,1.161917,0.575793,0.383862,0.069980,-0.048652,0.143279,-0.073299,0.118632,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,68,4000,10,0.700000,1.748928,1.257877,1.257877,0.491051,0.491051,1.752701,1.368859,1.176939,0.575762,0.383841,-0.003772,-0.110982,0.080939,-0.084711,0.107210,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,69,4000,10,0.700000,1.743460,1.220515,1.220515,0.522945,0.522945,1.759341,1.375108,1.182991,0.576350,0.384234,-0.015882,-0.154593,0.037523,-0.053405,0.138712,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,70,4000,10,0.700000,1.755608,1.271328,1.271328,0.484280,0.484280,1.715778,1.332150,1.140336,0.575442,0.383628,0.039830,-0.060822,0.130992,-0.091161,0.100653,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,71,4000,10,0.700000,1.702997,1.224871,1.224871,0.478126,0.478126,1.744922,1.360967,1.168990,0.575933,0.383955,-0.041925,-0.136096,0.055882,-0.097807,0.094171,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,72,4000,10,0.700000,1.704744,1.233247,1.233247,0.471497,0.471497,1.749080,1.364926,1.172849,0.576232,0.384154,-0.044337,-0.131679,0.060398,-0.104735,0.087342,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,73,4000,10,0.700000,1.729666,1.257133,1.257133,0.472534,0.472534,1.748286,1.364430,1.172502,0.575784,0.383856,-0.018620,-0.107297,0.084631,-0.103250,0.088678,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,74,4000,10,0.700000,1.750367,1.297545,1.297545,0.452822,0.452822,1.728227,1.344422,1.152519,0.575708,0.383805,0.022141,-0.046876,0.145026,-0.122886,0.069017,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,75,4000,10,0.700000,1.846215,1.295814,1.295814,0.550402,0.550402,1.736614,1.352991,1.161180,0.575434,0.383623,0.109602,-0.057177,0.134634,-0.025033,0.166779,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,76,4000,10,0.700000,1.631082,1.279964,1.279964,0.351118,0.351118,1.730153,1.346583,1.154798,0.575355,0.383570,-0.099071,-0.066619,0.125166,-0.224237,-0.032452,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,77,4000,10,0.700000,1.764915,1.235868,1.235868,0.529047,0.529047,1.728704,1.345227,1.153488,0.575216,0.383478,0.036211,-0.109359,0.082380,-0.046169,0.145569,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,78,4000,10,0.700000,1.846374,1.291344,1.291344,0.555030,0.555030,1.746601,1.362954,1.171131,0.575470,0.383647,0.099773,-0.071610,0.120213,-0.020440,0.171383,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,79,4000,10,0.700000,1.717390,1.210868,1.210868,0.506522,0.506522,1.742428,1.358606,1.166695,0.575733,0.383822,-0.025038,-0.147738,0.044173,-0.069212,0.122700,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,80,4000,10,0.700000,1.613929,1.202732,1.202732,0.411197,0.411197,1.742174,1.358212,1.166231,0.575944,0.383962,-0.128245,-0.155480,0.036501,-0.164747,0.027235,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,81,4000,10,0.700000,1.694401,1.272884,1.272884,0.421518,0.421518,1.740105,1.356215,1.164270,0.575835,0.383890,-0.045703,-0.083331,0.108614,-0.154317,0.037628,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,82,4000,10,0.700000,1.788479,1.328940,1.328940,0.459539,0.459539,1.741367,1.357532,1.165614,0.575753,0.383835,0.047112,-0.028592,0.163326,-0.116214,0.075703,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,83,4000,10,0.700000,1.727253,1.280624,1.280624,0.446629,0.446629,1.745123,1.361140,1.169149,0.575975,0.383983,-0.017870,-0.080516,0.111475,-0.129346,0.062646,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,84,4000,10,0.700000,1.788282,1.250183,1.250183,0.538099,0.538099,1.740438,1.356566,1.164630,0.575808,0.383872,0.047844,-0.106383,0.085553,-0.037709,0.154227,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,85,4000,10,0.700000,1.761253,1.244787,1.244787,0.516466,0.516466,1.730776,1.347094,1.155253,0.575523,0.383682,0.030477,-0.102307,0.089534,-0.059057,0.132784,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,86,4000,10,0.700000,1.716394,1.187296,1.187296,0.529098,0.529098,1.749310,1.365197,1.173141,0.576169,0.384113,-0.032916,-0.177901,0.014155,-0.047071,0.144986,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,87,4000,10,0.700000,1.751248,1.307937,1.307937,0.443311,0.443311,1.720193,1.336723,1.144988,0.575205,0.383470,0.031055,-0.028786,0.162949,-0.131894,0.059841,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,88,4000,10,0.700000,1.709647,1.236835,1.236835,0.472812,0.472812,1.740464,1.356810,1.164984,0.575480,0.383653,-0.030816,-0.119975,0.071851,-0.102668,0.089159,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,89,4000,10,0.700000,1.645536,1.201235,1.201235,0.444300,0.444300,1.737909,1.354151,1.162272,0.575637,0.383758,-0.092373,-0.152915,0.038964,-0.131336,0.060543,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,90,4000,10,0.700000,1.710135,1.200845,1.200845,0.509291,0.509291,1.732414,1.348631,1.156740,0.575674,0.383783,-0.022279,-0.147787,0.044104,-0.066383,0.125508,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,91,4000,10,0.700000,1.738851,1.296282,1.296282,0.442569,0.442569,1.747959,1.363944,1.171937,0.576022,0.384015,-0.009108,-0.067662,0.124345,-0.133453,0.058554,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,92,4000,10,0.700000,1.743921,1.245873,1.245873,0.498049,0.498049,1.737462,1.353756,1.161903,0.575559,0.383706,0.006459,-0.107883,0.083970,-0.077510,0.114343,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,93,4000,10,0.700000,1.752591,1.228129,1.228129,0.524462,0.524462,1.730622,1.346753,1.154819,0.575803,0.383869,0.021969,-0.118624,0.073310,-0.051341,0.140593,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,94,4000,10,0.700000,1.682536,1.215166,1.215166,0.467370,0.467370,1.742063,1.358422,1.166601,0.575461,0.383641,-0.059526,-0.143255,0.048565,-0.108091,0.083729,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,95,4000,10,0.700000,1.775951,1.235931,1.235931,0.540020,0.540020,1.743644,1.359535,1.167480,0.576163,0.384109,0.032308,-0.123603,0.068451,-0.036143,0.155911,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,96,4000,10,0.700000,1.626624,1.218889,1.218889,0.407735,0.407735,1.736100,1.352546,1.160769,0.575332,0.383554,-0.109477,-0.133657,0.058120,-0.167596,0.024181,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,97,4000,10,0.700000,1.755912,1.267228,1.267228,0.488684,0.488684,1.733692,1.349791,1.157841,0.575851,0.383901,0.022220,-0.082564,0.109387,-0.087167,0.104783,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,98,4000,10,0.700000,1.837519,1.285306,1.285306,0.552213,0.552213,1.735753,1.352061,1.160215,0.575538,0.383692,0.101766,-0.066755,0.125091,-0.023324,0.168521,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,99,4000,10,0.700000,1.685403,1.247981,1.247981,0.437423,0.437423,1.729011,1.345324,1.153480,0.575530,0.383687,-0.043607,-0.097343,0.094501,-0.138108,0.053736,,,,,,
lsem_oracleZ,2,N4000_nX10_sx0.7,100,4000,10,0.700000,1.752532,1.254260,1.254260,0.498272,0.498272,1.747467,1.363622,1.171700,0.575767,0.383845,0.005065,-0.109362,0.082560,-0.077495,0.114427,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,1,4000,10,2.000000,1.800354,1.286293,1.286293,0.514061,0.514061,1.733835,1.350021,1.158115,0.575720,0.383813,0.066519,-0.063729,0.128178,-0.061659,0.130248,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,2,4000,10,2.000000,1.599297,1.208333,1.208333,0.390964,0.390964,1.741676,1.357875,1.165975,0.575701,0.383801,-0.142379,-0.149542,0.042358,-0.184737,0.007163,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,3,4000,10,2.000000,1.765392,1.305355,1.305355,0.460037,0.460037,1.732935,1.349219,1.157361,0.575574,0.383716,0.032457,-0.043864,0.147994,-0.115538,0.076320,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,4,4000,10,2.000000,1.694151,1.276138,1.276138,0.418013,0.418013,1.731329,1.347620,1.155765,0.575564,0.383709,-0.037178,-0.071482,0.120373,-0.157551,0.034304,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,5,4000,10,2.000000,1.692268,1.210653,1.210653,0.481615,0.481615,1.739963,1.356270,1.164423,0.575540,0.383693,-0.047695,-0.145617,0.046230,-0.093925,0.097922,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,6,4000,10,2.000000,1.741763,1.211574,1.211574,0.530189,0.530189,1.728572,1.344365,1.152261,0.576310,0.384207,0.013191,-0.132791,0.059312,-0.046121,0.145982,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,7,4000,10,2.000000,1.826096,1.258892,1.258892,0.567204,0.567204,1.738481,1.354928,1.163151,0.575329,0.383553,0.087615,-0.096036,0.095740,-0.008125,0.183651,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,8,4000,10,2.000000,1.730738,1.262276,1.262276,0.468462,0.468462,1.747080,1.363117,1.171136,0.575944,0.383962,-0.016342,-0.100842,0.091140,-0.107481,0.084500,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,9,4000,10,2.000000,1.739663,1.279209,1.279209,0.460453,0.460453,1.734102,1.350234,1.158301,0.575801,0.383867,0.005561,-0.071025,0.120909,-0.115348,0.076586,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,10,4000,10,2.000000,1.731480,1.235597,1.235597,0.495883,0.495883,1.723410,1.340042,1.148358,0.575053,0.383368,0.008069,-0.104445,0.087239,-0.079170,0.112515,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,11,4000,10,2.000000,1.785644,1.236245,1.236245,0.549399,0.549399,1.744993,1.361371,1.169560,0.575433,0.383622,0.040651,-0.125126,0.066685,-0.026034,0.165777,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,12,4000,10,2.000000,1.748253,1.301645,1.301645,0.446608,0.446608,1.739033,1.355615,1.163906,0.575127,0.383418,0.009220,-0.053971,0.137739,-0.128519,0.063190,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,13,4000,10,2.000000,1.787287,1.198416,1.198416,0.588871,0.588871,1.732808,1.348968,1.157048,0.575760,0.383840,0.054479,-0.150551,0.041369,0.013110,0.205030,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,14,4000,10,2.000000,1.752803,1.271796,1.271796,0.481008,0.481008,1.748846,1.364892,1.172915,0.575931,0.383954,0.003957,-0.093096,0.098881,-0.094924,0.097053,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,15,4000,10,2.000000,1.684464,1.253747,1.253747,0.430717,0.430717,1.730505,1.346672,1.154756,0.575749,0.383833,-0.046041,-0.092926,0.098991,-0.145032,0.046885,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,16,4000,10,2.000000,1.808766,1.287485,1.287485,0.521281,0.521281,1.756457,1.372305,1.180229,0.576229,0.384152,0.052309,-0.084820,0.107257,-0.054948,0.137128,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,17,4000,10,2.000000,1.784723,1.268629,1.268629,0.516094,0.516094,1.750902,1.366884,1.174875,0.576026,0.384018,0.033821,-0.098255,0.093754,-0.059933,0.132076,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,18,4000,10,2.000000,1.728722,1.271393,1.271393,0.457329,0.457329,1.732224,1.348143,1.156102,0.576122,0.384081,-0.003502,-0.076750,0.115291,-0.118793,0.073248,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,19,4000,10,2.000000,1.790932,1.276135,1.276135,0.514797,0.514797,1.742401,1.358437,1.166456,0.575945,0.383963,0.048532,-0.082302,0.109679,-0.061148,0.130834,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,20,4000,10,2.000000,1.801145,1.263950,1.263950,0.537196,0.537196,1.741125,1.357333,1.165437,0.575688,0.383792,0.060020,-0.093383,0.098513,-0.038493,0.153403,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,21,4000,10,2.000000,1.718611,1.233393,1.233393,0.485218,0.485218,1.733606,1.349706,1.157756,0.575850,0.383900,-0.014995,-0.116313,0.075637,-0.090632,0.101318,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,22,4000,10,2.000000,1.745101,1.214763,1.214763,0.530338,0.530338,1.734613,1.350694,1.158734,0.575879,0.383919,0.010488,-0.135931,0.056028,-0.045540,0.146419,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,23,4000,10,2.000000,1.736743,1.281488,1.281488,0.455254,0.455254,1.753627,1.369716,1.177760,0.575866,0.383911,-0.016884,-0.088227,0.103728,-0.120612,0.071343,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,24,4000,10,2.000000,1.737236,1.222102,1.222102,0.515133,0.515133,1.730419,1.346801,1.154991,0.575428,0.383619,0.006817,-0.124698,0.067111,-0.060295,0.131515,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,25,4000,10,2.000000,1.729813,1.284661,1.284661,0.445152,0.445152,1.743780,1.360117,1.168286,0.575494,0.383663,-0.013967,-0.075456,0.116376,-0.130343,0.061489,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,26,4000,10,2.000000,1.775571,1.292926,1.292926,0.482645,0.482645,1.744424,1.360559,1.168626,0.575798,0.383865,0.031147,-0.067633,0.124299,-0.093153,0.098780,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,27,4000,10,2.000000,1.807047,1.287329,1.287329,0.519718,0.519718,1.730693,1.346837,1.154908,0.575784,0.383856,0.076354,-0.059508,0.132420,-0.056066,0.135862,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,28,4000,10,2.000000,1.758194,1.235925,1.235925,0.522269,0.522269,1.740556,1.356790,1.164907,0.575649,0.383766,0.017638,-0.120865,0.071018,-0.053380,0.138503,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,29,4000,10,2.000000,1.759595,1.288309,1.288309,0.471286,0.471286,1.727849,1.344152,1.152303,0.575546,0.383697,0.031746,-0.055843,0.136006,-0.104259,0.087589,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,30,4000,10,2.000000,1.775921,1.238915,1.238915,0.537006,0.537006,1.729753,1.346037,1.154179,0.575574,0.383716,0.046168,-0.107123,0.084736,-0.038568,0.153290,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,31,4000,10,2.000000,1.768412,1.234108,1.234108,0.534304,0.534304,1.743940,1.360090,1.168164,0.575776,0.383851,0.024472,-0.125981,0.065944,-0.041472,0.150453,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,32,4000,10,2.000000,1.738691,1.280347,1.280347,0.458344,0.458344,1.738167,1.354240,1.162277,0.575891,0.383927,0.000523,-0.073893,0.118070,-0.117547,0.074417,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,33,4000,10,2.000000,1.747234,1.296764,1.296764,0.450470,0.450470,1.740863,1.357351,1.165595,0.575267,0.383512,0.006371,-0.060588,0.131168,-0.124797,0.066959,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,34,4000,10,2.000000,1.704408,1.250317,1.250317,0.454091,0.454091,1.735209,1.351665,1.159893,0.575316,0.383544,-0.030801,-0.101349,0.090423,-0.121225,0.070547,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,35,4000,10,2.000000,1.769810,1.285857,1.285857,0.483953,0.483953,1.739082,1.355431,1.163605,0.575477,0.383652,0.030728,-0.069574,0.122252,-0.091524,0.100302,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,36,4000,10,2.000000,1.767867,1.267779,1.267779,0.500088,0.500088,1.723269,1.339707,1.147926,0.575344,0.383563,0.044598,-0.071927,0.119854,-0.075256,0.116525,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,37,4000,10,2.000000,1.725664,1.274633,1.274633,0.451030,0.451030,1.738462,1.354988,1.163250,0.575212,0.383474,-0.012798,-0.080354,0.111383,-0.124181,0.067556,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,38,4000,10,2.000000,1.714324,1.230907,1.230907,0.483418,0.483418,1.724652,1.341244,1.149539,0.575113,0.383408,-0.010327,-0.110337,0.081367,-0.091695,0.100009,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,39,4000,10,2.000000,1.694778,1.228713,1.228713,0.466065,0.466065,1.731034,1.347176,1.155247,0.575788,0.383858,-0.036256,-0.118463,0.073466,-0.109723,0.082207,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,40,4000,10,2.000000,1.806831,1.259521,1.259521,0.547310,0.547310,1.725077,1.341612,1.149880,0.575197,0.383465,0.081754,-0.082091,0.109642,-0.027887,0.163845,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,41,4000,10,2.000000,1.722890,1.302746,1.302746,0.420144,0.420144,1.739774,1.356089,1.164246,0.575528,0.383686,-0.016884,-0.053343,0.138500,-0.155384,0.036459,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,42,4000,10,2.000000,1.788238,1.254672,1.254672,0.533566,0.533566,1.745266,1.361222,1.169200,0.576066,0.384044,0.042972,-0.106550,0.085472,-0.042500,0.149522,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,43,4000,10,2.000000,1.697026,1.213508,1.213508,0.483518,0.483518,1.721053,1.337531,1.145770,0.575284,0.383522,-0.024028,-0.124023,0.067738,-0.091766,0.099995,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,44,4000,10,2.000000,1.718585,1.206152,1.206152,0.512432,0.512432,1.744459,1.360456,1.168455,0.576004,0.384003,-0.025874,-0.154304,0.037697,-0.063572,0.128430,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,45,4000,10,2.000000,1.730990,1.243901,1.243901,0.487090,0.487090,1.739034,1.355347,1.163504,0.575530,0.383687,-0.008044,-0.111447,0.080397,-0.088440,0.103403,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,46,4000,10,2.000000,1.612545,1.174207,1.174207,0.438338,0.438338,1.731342,1.347554,1.155661,0.575682,0.383788,-0.118797,-0.173347,0.018547,-0.137344,0.054550,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,47,4000,10,2.000000,1.830434,1.251151,1.251151,0.579283,0.579283,1.733696,1.349725,1.157740,0.575956,0.383971,0.096738,-0.098574,0.093411,0.003327,0.195312,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,48,4000,10,2.000000,1.641321,1.240022,1.240022,0.401300,0.401300,1.735595,1.351780,1.159873,0.575723,0.383815,-0.094274,-0.111759,0.080149,-0.174423,0.017485,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,49,4000,10,2.000000,1.716348,1.259238,1.259238,0.457110,0.457110,1.736216,1.352463,1.160587,0.575629,0.383753,-0.019868,-0.093225,0.098651,-0.118519,0.073357,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,50,4000,10,2.000000,1.770463,1.196814,1.196814,0.573649,0.573649,1.732263,1.347984,1.155845,0.576418,0.384279,0.038200,-0.151171,0.040969,-0.002769,0.189370,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,51,4000,10,2.000000,1.708253,1.251577,1.251577,0.456676,0.456676,1.729390,1.345836,1.154059,0.575331,0.383554,-0.021136,-0.094258,0.097519,-0.118655,0.073122,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,52,4000,10,2.000000,1.717769,1.293994,1.293994,0.423776,0.423776,1.722338,1.338696,1.146875,0.575463,0.383642,-0.004569,-0.044702,0.147119,-0.151687,0.040134,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,53,4000,10,2.000000,1.683604,1.257216,1.257216,0.426387,0.426387,1.726009,1.342419,1.150625,0.575384,0.383590,-0.042405,-0.085203,0.106592,-0.148997,0.042798,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,54,4000,10,2.000000,1.763359,1.215628,1.215628,0.547731,0.547731,1.724587,1.340588,1.148589,0.575998,0.383999,0.038773,-0.124960,0.067040,-0.028267,0.163732,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,55,4000,10,2.000000,1.730534,1.265139,1.265139,0.465395,0.465395,1.736361,1.352937,1.161225,0.575136,0.383424,-0.005827,-0.087798,0.103914,-0.109741,0.081971,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,56,4000,10,2.000000,1.735039,1.230289,1.230289,0.504750,0.504750,1.738042,1.354232,1.162326,0.575715,0.383810,-0.003002,-0.123943,0.067962,-0.070965,0.120940,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,57,4000,10,2.000000,1.930132,1.350077,1.350077,0.580055,0.580055,1.739022,1.355470,1.163695,0.575327,0.383551,0.191110,-0.005394,0.186382,0.004728,0.196504,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,58,4000,10,2.000000,1.703447,1.290694,1.290694,0.412753,0.412753,1.738488,1.354685,1.162784,0.575704,0.383803,-0.035041,-0.063991,0.127910,-0.162951,0.028950,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,59,4000,10,2.000000,1.718437,1.228922,1.228922,0.489515,0.489515,1.742395,1.358345,1.166320,0.576075,0.384050,-0.023958,-0.129423,0.062602,-0.086560,0.105465,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,60,4000,10,2.000000,1.717884,1.246228,1.246228,0.471656,0.471656,1.726075,1.342479,1.150681,0.575395,0.383596,-0.008191,-0.096251,0.095547,-0.103738,0.088060,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,61,4000,10,2.000000,1.712776,1.228353,1.228353,0.484423,0.484423,1.736554,1.352680,1.160743,0.575810,0.383874,-0.023778,-0.124327,0.067609,-0.091387,0.100550,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,62,4000,10,2.000000,1.784696,1.250822,1.250822,0.533874,0.533874,1.735857,1.352045,1.160139,0.575719,0.383812,0.048839,-0.101223,0.090683,-0.041844,0.150062,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,63,4000,10,2.000000,1.743681,1.230668,1.230668,0.513013,0.513013,1.730221,1.346476,1.154604,0.575617,0.383745,0.013461,-0.115808,0.076065,-0.062604,0.129268,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,64,4000,10,2.000000,1.725583,1.293755,1.293755,0.431828,0.431828,1.748640,1.364985,1.173157,0.575483,0.383655,-0.023057,-0.071230,0.120598,-0.143655,0.048173,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,65,4000,10,2.000000,1.684371,1.227086,1.227086,0.457285,0.457285,1.723045,1.339225,1.147314,0.575730,0.383820,-0.038674,-0.112139,0.079771,-0.118445,0.073465,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,66,4000,10,2.000000,1.753062,1.240449,1.240449,0.512614,0.512614,1.752435,1.368537,1.176588,0.575848,0.383898,0.000627,-0.128088,0.063861,-0.063234,0.128715,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,67,4000,10,2.000000,1.718955,1.227942,1.227942,0.491013,0.491013,1.723245,1.339915,1.148250,0.574996,0.383330,-0.004290,-0.111972,0.079693,-0.083983,0.107683,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,68,4000,10,2.000000,1.727138,1.233370,1.233370,0.493768,0.493768,1.735134,1.351426,1.159572,0.575561,0.383708,-0.007995,-0.118056,0.073798,-0.081793,0.110061,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,69,4000,10,2.000000,1.698332,1.255972,1.255972,0.442360,0.442360,1.726968,1.343596,1.151910,0.575057,0.383372,-0.028636,-0.087624,0.104061,-0.132698,0.058988,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,70,4000,10,2.000000,1.721324,1.253325,1.253325,0.467999,0.467999,1.730968,1.347105,1.155174,0.575793,0.383862,-0.009644,-0.093781,0.098151,-0.107794,0.084137,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,71,4000,10,2.000000,1.652232,1.223153,1.223153,0.429079,0.429079,1.729874,1.345838,1.153819,0.576055,0.384037,-0.077642,-0.122684,0.069334,-0.146976,0.045042,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,72,4000,10,2.000000,1.810976,1.280709,1.280709,0.530266,0.530266,1.733510,1.349874,1.158056,0.575454,0.383636,0.077466,-0.069165,0.122654,-0.045188,0.146630,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,73,4000,10,2.000000,1.707408,1.223543,1.223543,0.483865,0.483865,1.747161,1.363533,1.171718,0.575442,0.383628,-0.039753,-0.139990,0.051824,-0.091577,0.100237,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,74,4000,10,2.000000,1.705726,1.277506,1.277506,0.428221,0.428221,1.725684,1.341960,1.150098,0.575586,0.383724,-0.019957,-0.064454,0.127408,-0.147365,0.044497,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,75,4000,10,2.000000,1.694328,1.244457,1.244457,0.449871,0.449871,1.733696,1.349777,1.157818,0.575878,0.383919,-0.039368,-0.105320,0.086639,-0.126007,0.065952,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,76,4000,10,2.000000,1.766180,1.241486,1.241486,0.524694,0.524694,1.721877,1.338309,1.146526,0.575352,0.383568,0.044303,-0.096824,0.094960,-0.050657,0.141126,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,77,4000,10,2.000000,1.638776,1.235099,1.235099,0.403677,0.403677,1.743685,1.359812,1.167875,0.575809,0.383873,-0.104909,-0.124713,0.067223,-0.172132,0.019804,,,,,,
lsem_oracleZ,6,N4000_nX10_sx2,78,4000,10,2.000000,1.691225,1.228373,1.228373,0.462852,0.462852,1.740881,1.357009,1.165073,0.575809,0.383872,-0.049657,-0.128636,0.063300,-0.112957,0.078979,,,,,,
